token_id,variable_index,variable_name,token_type,value_average,value_median,range_start,range_end,count,probability,variable_sample_count,is_constant,is_binary,variable_group,duplicate_of
871,100,C_016_v001,range,0.8563386524,0.8565067351,0.8355615735,0.8755218377,19610,0.1002023464,195704,False,False,equipment,
872,100,C_016_v001,range,0.8922737264,0.8926088810,0.8755218387,0.9075059881,20305,0.1037536279,195704,False,False,equipment,
873,100,C_016_v001,range,0.9223034000,0.9224895835,0.9075059891,0.9357969155,21981,0.1123175817,195704,False,False,equipment,
874,100,C_016_v001,range,0.9460953057,0.9468447566,0.9357969165,0.9538882961,23815,0.1216888771,195704,False,False,equipment,
875,100,C_016_v001,range,0.9631001811,0.9627076387,0.9538882971,0.9745852937,18833,0.0962320648,195704,False,False,equipment,
876,100,C_016_v001,range,0.9875570445,0.9875606298,0.9745852947,1.0007289638,17935,0.0916435024,195704,False,False,equipment,
877,100,C_016_v001,range,1.0154022694,1.0151355267,1.0007289648,1.0311390152,17949,0.0917150390,195704,False,False,equipment,
878,100,C_016_v001,range,1.0492990707,1.0491381884,1.0311390162,1.0696110715,17924,0.0915872951,195704,False,False,equipment,
879,100,C_016_v001,range,1.1020303408,1.0931026936,1.0696110725,1.2473869324,17765,0.0907748436,195704,False,False,equipment,
880,101,C_016_v002,range,0.9957811503,1.0010497570,0.7038843632,1.0357420434,188891,0.9651872215,195704,False,False,equipment,
881,101,C_016_v002,range,1.1633621872,1.1264035702,1.0357420444,1.2964689732,6813,0.0348127785,195704,False,False,equipment,
882,102,TE_016_v000,range,0.6727956496,0.6881063581,0.5400530696,0.6969354739,19881,0.1015870907,195704,False,False,equipment,
883,102,TE_016_v000,range,0.7090441042,0.7095253468,0.6969354749,0.7199084749,25691,0.1312747823,195704,False,False,equipment,
884,102,TE_016_v000,range,0.7484262771,0.7488001585,0.7199084759,0.7776072611,106409,0.5437241957,195704,False,False,equipment,
885,102,TE_016_v000,range,0.7839941725,0.7837610841,0.7776072621,0.7908240547,15012,0.0767076810,195704,False,False,equipment,
886,102,TE_016_v000,range,0.7989536164,0.7985446453,0.7908240557,0.8076179614,14494,0.0740608266,195704,False,False,equipment,
887,102,TE_016_v000,range,0.8512585494,0.8193229437,0.8076179624,1.0034635067,14217,0.0726454237,195704,False,False,equipment,
888,103,C_017_v000,range,0.8338026611,0.8422716856,0.2442583293,0.8866220107,172877,0.8833595634,195704,False,False,equipment,
889,103,C_017_v000,range,0.8930487547,0.8928004503,0.8866220117,0.9011238207,11586,0.0592016515,195704,False,False,equipment,
890,103,C_017_v000,range,1.0128840369,0.9281737208,0.9011238217,1.4863635302,11241,0.0574387851,195704,False,False,equipment,
891,104,C_017_v001,range,0.8461130322,0.8686988354,0.5238817334,0.8816196908,20701,0.1057770919,195704,False,False,equipment,
892,104,C_017_v001,range,0.8955209065,0.8960507512,0.8816196918,0.9079831233,23231,0.1187047786,195704,False,False,equipment,
893,104,C_017_v001,range,0.9421578070,0.9445619285,0.9079831243,0.9712187042,91490,0.4674917222,195704,False,False,equipment,
894,104,C_017_v001,range,0.9785222560,0.9784947038,0.9712187052,0.9862668504,15977,0.0816385971,195704,False,False,equipment,
895,104,C_017_v001,range,0.9946236048,0.9942480624,0.9862668514,1.0040162792,16000,0.0817561215,195704,False,False,equipment,
896,104,C_017_v001,range,1.0138631215,1.0136418939,1.0040162802,1.0245057334,14156,0.0723337285,195704,False,False,equipment,
897,104,C_017_v001,range,1.0852450680,1.0367271900,1.0245057344,1.4562891722,14149,0.0722979602,195704,False,False,equipment,
898,105,C_017_v002,range,0.8484276685,0.9144556522,0.2278461307,0.9317010035,19637,0.1003403099,195704,False,False,equipment,
899,105,C_017_v002,range,0.9476912812,0.9478403926,0.9317010045,0.9622225155,19936,0.1018681274,195704,False,False,equipment,
900,105,C_017_v002,range,0.9999743015,1.0006936193,0.9622225165,1.0339444866,97882,0.5001532927,195704,False,False,equipment,
901,105,C_017_v002,range,1.0468423402,1.0464506149,1.0339444876,1.0606514205,26777,0.1368239791,195704,False,False,equipment,
902,105,C_017_v002,range,1.0695721637,1.0693966746,1.0606514215,1.0791447153,17158,0.0876732208,195704,False,False,equipment,
903,105,C_017_v002,range,1.1722939183,1.0890447497,1.0791447163,1.7557274103,14314,0.0731410702,195704,False,False,equipment,
904,106,TE_017_v000,range,0.7388205413,0.7456142306,0.2120799720,0.7811932554,175208,0.8952704084,195704,False,False,equipment,
905,106,TE_017_v000,range,0.7865497611,0.7863180339,0.7811932564,0.7928569307,10894,0.0556656992,195704,False,False,equipment,
906,106,TE_017_v000,range,0.9033581778,0.8169606328,0.7928569317,1.3266328573,9602,0.0490638924,195704,False,False,equipment,
907,107,C_019_v000,range,0.7604958238,0.7773531079,0.5946657658,0.7891597738,20637,0.1054500674,195704,False,False,equipment,
908,107,C_019_v000,range,0.7982475158,0.7981328964,0.7891597748,0.8073298325,19537,0.0998293341,195704,False,False,equipment,
909,107,C_019_v000,range,0.8175954672,0.8178228736,0.8073298335,0.8275726428,26047,0.1330938560,195704,False,False,equipment,
910,107,C_019_v000,range,0.8478600435,0.8483104110,0.8275726438,0.8672898402,71743,0.3665893390,195704,False,False,equipment,
911,107,C_019_v000,range,0.8784550620,0.8782694638,0.8672898412,0.8906350126,25442,0.1300024527,195704,False,False,equipment,
912,107,C_019_v000,range,0.9012163114,0.9011900127,0.8906350136,0.9127040495,16298,0.0832788293,195704,False,False,equipment,
913,107,C_019_v000,range,0.9637181038,0.9278498292,0.9127040505,1.1502144337,16000,0.0817561215,195704,False,False,equipment,
914,108,C_019_v001,range,0.8129442379,0.8146552742,0.7267571092,0.8366212239,19682,0.1005702489,195704,False,False,equipment,
915,108,C_019_v001,range,0.8573016336,0.8574250340,0.8366212249,0.8762164702,20199,0.1032119936,195704,False,False,equipment,
916,108,C_019_v001,range,0.8930438721,0.8936427832,0.8762164712,0.9081320753,21166,0.1081531292,195704,False,False,equipment,
917,108,C_019_v001,range,0.9217602638,0.9220212102,0.9081320763,0.9342712750,20022,0.1023075665,195704,False,False,equipment,
918,108,C_019_v001,range,0.9494259711,0.9495298266,0.9342712760,0.9645473351,36826,0.1881719331,195704,False,False,equipment,
919,108,C_019_v001,range,0.9777870002,0.9773871899,0.9645473361,0.9924636473,20129,0.1028543106,195704,False,False,equipment,
920,108,C_019_v001,range,1.0079251785,1.0075393915,0.9924636483,1.0244849910,19531,0.0997986756,195704,False,False,equipment,
921,108,C_019_v001,range,1.0430745097,1.0428031683,1.0244849920,1.0642149438,19124,0.0977190042,195704,False,False,equipment,
922,108,C_019_v001,range,1.0973488375,1.0886729956,1.0642149448,1.2346987724,19025,0.0972131382,195704,False,False,equipment,
923,109,C_019_v002,range,0.9955663446,1.0014792681,0.6604607105,1.0379506340,189389,0.9677318808,195704,False,False,equipment,
924,109,C_019_v002,range,1.1820172189,1.1197868586,1.0379506350,1.3529286385,6315,0.0322681192,195704,False,False,equipment,
925,110,TE_019_v000,range,0.6711455012,0.6842700839,0.5370929837,0.6940116276,19710,0.1007133222,195704,False,False,equipment,
926,110,TE_019_v000,range,0.7044671787,0.7044656873,0.6940116286,0.7144259800,23273,0.1189193885,195704,False,False,equipment,
927,110,TE_019_v000,range,0.7263174545,0.7265643477,0.7144259810,0.7371447076,32686,0.1670175367,195704,False,False,equipment,
928,110,TE_019_v000,range,0.7549005102,0.7531890273,0.7371447086,0.7765818228,75119,0.3838398806,195704,False,False,equipment,
929,110,TE_019_v000,range,0.7839695546,0.7840903103,0.7765818238,0.7915322175,15570,0.0795589257,195704,False,False,equipment,
930,110,TE_019_v000,range,0.7999081600,0.7999076545,0.7915322185,0.8091377606,14794,0.0755937538,195704,False,False,equipment,
931,110,TE_019_v000,range,0.8488731921,0.8183612823,0.8091377616,0.9982815385,14552,0.0743571925,195704,False,False,equipment,
932,111,C_021_v000,range,0.7630771859,0.7811287940,0.6060245633,0.7917224755,21258,0.1086232269,195704,False,False,equipment,
933,111,C_021_v000,range,0.8010941588,0.8011564016,0.7917224765,0.8105103960,20387,0.1041726281,195704,False,False,equipment,
934,111,C_021_v000,range,0.8451478414,0.8459799290,0.8105103970,0.8796123852,111105,0.5677196174,195704,False,False,equipment,
935,111,C_021_v000,range,0.8871103310,0.8871199489,0.8796123862,0.8948958506,14803,0.0756397417,195704,False,False,equipment,
936,111,C_021_v000,range,0.9035269630,0.9033795893,0.8948958516,0.9131193151,14548,0.0743367535,195704,False,False,equipment,
937,111,C_021_v000,range,0.9682434502,0.9280444980,0.9131193161,1.1574288607,13603,0.0695080325,195704,False,False,equipment,
938,112,C_021_v001,range,0.8238344419,0.8255953193,0.7760512829,0.8451853385,19632,0.1003147611,195704,False,False,equipment,
939,112,C_021_v001,range,0.8624172212,0.8626570702,0.8451853395,0.8787422766,19660,0.1004578343,195704,False,False,equipment,
940,112,C_021_v001,range,0.8950521840,0.8953102231,0.8787422776,0.9101455202,21387,0.1092823856,195704,False,False,equipment,
941,112,C_021_v001,range,0.9229514459,0.9230151176,0.9101455212,0.9345770468,21213,0.1083932878,195704,False,False,equipment,
942,112,C_021_v001,range,0.9485286078,0.9488151073,0.9345770478,0.9609426250,34213,0.1748201365,195704,False,False,equipment,
943,112,C_021_v001,range,0.9696672747,0.9693387747,0.9609426260,0.9795537581,16593,0.0847862077,195704,False,False,equipment,
944,112,C_021_v001,range,0.9899204290,0.9896489978,0.9795537591,1.0006159534,15808,0.0807750480,195704,False,False,equipment,
945,112,C_021_v001,range,1.0148066355,1.0147216320,1.0006159544,1.0295045366,15735,0.0804020357,195704,False,False,equipment,
946,112,C_021_v001,range,1.0462752754,1.0462484360,1.0295045376,1.0630426397,15743,0.0804429138,195704,False,False,equipment,
947,112,C_021_v001,range,1.0995769726,1.0831844211,1.0630426407,1.2584618330,15720,0.0803253894,195704,False,False,equipment,
948,113,C_021_v002,range,0.8873301307,0.9228173196,0.6300080419,0.9401584258,19748,0.1009074929,195704,False,False,equipment,
949,113,C_021_v002,range,0.9560018274,0.9563929439,0.9401584268,0.9700964083,23375,0.1194405837,195704,False,False,equipment,
950,113,C_021_v002,range,1.0079133155,1.0055831671,0.9700964093,1.0471500148,114893,0.5870753791,195704,False,False,equipment,
951,113,C_021_v002,range,1.0565204601,1.0563106537,1.0471500158,1.0668368330,20242,0.1034317132,195704,False,False,equipment,
952,113,C_021_v002,range,1.1146989871,1.0770553350,1.0668368340,1.3503869772,17446,0.0891448310,195704,False,False,equipment,
953,114,TE_021_v000,range,0.6732421336,0.6814447045,0.5741668940,0.6918097724,21651,0.1106313616,195704,False,False,equipment,
954,114,TE_021_v000,range,0.7009350912,0.7012122571,0.6918097734,0.7095715990,19340,0.0988227119,195704,False,False,equipment,
955,114,TE_021_v000,range,0.7198667662,0.7202494144,0.7095716000,0.7292830934,22847,0.1167426317,195704,False,False,equipment,
956,114,TE_021_v000,range,0.7488082930,0.7489039302,0.7292830944,0.7685251226,73652,0.3763438662,195704,False,False,equipment,
957,114,TE_021_v000,range,0.7769396066,0.7765063047,0.7685251236,0.7866702070,20055,0.1024761885,195704,False,False,equipment,
958,114,TE_021_v000,range,0.7975090788,0.7976206839,0.7866702080,0.8082828512,19302,0.0986285411,195704,False,False,equipment,
959,114,TE_021_v000,range,0.8431481428,0.8196796775,0.8082828522,1.0026206970,18857,0.0963546989,195704,False,False,equipment,
960,115,C_022_v000,range,0.7522138626,0.7646984458,0.6209910512,0.7778071751,19992,0.1021542738,195704,False,False,equipment,
961,115,C_022_v000,range,0.7890268391,0.7892389894,0.7778071761,0.7998328199,19763,0.1009841393,195704,False,False,equipment,
962,115,C_022_v000,range,0.8108495421,0.8107323050,0.7998328209,0.8216248145,23769,0.1214538282,195704,False,False,equipment,
963,115,C_022_v000,range,0.8429278038,0.8439554572,0.8216248155,0.8611067523,63117,0.3225125700,195704,False,False,equipment,
964,115,C_022_v000,range,0.8718081550,0.8713718653,0.8611067533,0.8839578619,25200,0.1287658913,195704,False,False,equipment,
965,115,C_022_v000,range,0.8931526970,0.8932063580,0.8839578629,0.9026913037,15187,0.0776018886,195704,False,False,equipment,
966,115,C_022_v000,range,0.9137563372,0.9134482741,0.9026913047,0.9259738316,14505,0.0741170339,195704,False,False,equipment,
967,115,C_022_v000,range,0.9758206250,0.9414427280,0.9259738326,1.1600394249,14171,0.0724103749,195704,False,False,equipment,
968,116,C_022_v001,range,0.8159266852,0.8162634373,0.7661808729,0.8383661499,19666,0.1004884928,195704,False,False,equipment,
969,116,C_022_v001,range,0.8568223253,0.8571537137,0.8383661509,0.8755576005,19946,0.1019192250,195704,False,False,equipment,
970,116,C_022_v001,range,0.8917576118,0.8918968141,0.8755576015,0.9062181701,20656,0.1055471528,195704,False,False,equipment,
971,116,C_022_v001,range,0.9238183148,0.9246549606,0.9062181711,0.9392489185,27303,0.1395117116,195704,False,False,equipment,
972,116,C_022_v001,range,0.9513806446,0.9511882961,0.9392489195,0.9645155062,32470,0.1659138290,195704,False,False,equipment,
973,116,C_022_v001,range,0.9778522564,0.9777989984,0.9645155072,0.9913461794,19117,0.0976832359,195704,False,False,equipment,
974,116,C_022_v001,range,1.0072026823,1.0071715713,0.9913461804,1.0237076273,18942,0.0967890283,195704,False,False,equipment,
975,116,C_022_v001,range,1.0409002638,1.0401654243,1.0237076283,1.0613862266,18805,0.0960889915,195704,False,False,equipment,
976,116,C_022_v001,range,1.0948465337,1.0863364935,1.0613862276,1.2304092646,18799,0.0960583330,195704,False,False,equipment,
977,117,C_022_v002,range,0.9949739694,1.0010939837,0.6718801260,1.0312193622,187708,0.9591423783,195704,False,False,equipment,
978,117,C_022_v002,range,1.1461530067,1.1031954288,1.0312193632,1.3315514326,7996,0.0408576217,195704,False,False,equipment,
979,118,TE_022_v000,range,0.6666680776,0.6766598225,0.5464739799,0.6882188310,19847,0.1014133590,195704,False,False,equipment,
980,118,TE_022_v000,range,0.6980522690,0.6984146237,0.6882188320,0.7072244277,20129,0.1028543106,195704,False,False,equipment,
981,118,TE_022_v000,range,0.7179268147,0.7182283998,0.7072244287,0.7279764404,25045,0.1279738789,195704,False,False,equipment,
982,118,TE_022_v000,range,0.7478932725,0.7483615279,0.7279764414,0.7674832334,70987,0.3627263623,195704,False,False,equipment,
983,118,TE_022_v000,range,0.7749225823,0.7749884129,0.7674832344,0.7823559632,17128,0.0875199281,195704,False,False,equipment,
984,118,TE_022_v000,range,0.7899111322,0.7897342145,0.7823559642,0.7980582704,14228,0.0727016310,195704,False,False,equipment,
985,118,TE_022_v000,range,0.8074422582,0.8071114719,0.7980582714,0.8177674403,14404,0.0736009484,195704,False,False,equipment,
986,118,TE_022_v000,range,0.8556429371,0.8277308047,0.8177674413,0.9902991652,13936,0.0712095818,195704,False,False,equipment,
987,119,C_023_v000,range,0.7552013678,0.7732499838,0.5969461799,0.7852610936,19754,0.1009381515,195704,False,False,equipment,
988,119,C_023_v000,range,0.7971890514,0.7975738049,0.7852610946,0.8078349223,23631,0.1207486817,195704,False,False,equipment,
989,119,C_023_v000,range,0.8396624731,0.8418473601,0.8078349233,0.8668389310,91533,0.4677114418,195704,False,False,equipment,
990,119,C_023_v000,range,0.8734442265,0.8731290698,0.8668389320,0.8810048093,16522,0.0844234150,195704,False,False,equipment,
991,119,C_023_v000,range,0.8893373942,0.8891128302,0.8810048103,0.8983718147,15757,0.0805144504,195704,False,False,equipment,
992,119,C_023_v000,range,0.9083192528,0.9081620574,0.8983718157,0.9188779583,14257,0.0728498140,195704,False,False,equipment,
993,119,C_023_v000,range,0.9723908135,0.9342864752,0.9188779593,1.1708574295,14250,0.0728140457,195704,False,False,equipment,
994,120,C_023_v001,range,0.8260108783,0.8282881975,0.7724221945,0.8454790105,20059,0.1024966276,195704,False,False,equipment,
995,120,C_023_v001,range,0.8630331249,0.8634923100,0.8454790115,0.8793070902,19545,0.0998702122,195704,False,False,equipment,
996,120,C_023_v001,range,0.8941548741,0.8943403661,0.8793070912,0.9081162800,20112,0.1027674447,195704,False,False,equipment,
997,120,C_023_v001,range,0.9228102709,0.9230332971,0.9081162810,0.9360939850,24494,0.1251584025,195704,False,False,equipment,
998,120,C_023_v001,range,0.9480640563,0.9483656287,0.9360939860,0.9594552507,31254,0.1597003638,195704,False,False,equipment,
999,120,C_023_v001,range,0.9681869936,0.9679961205,0.9594552517,0.9773150672,16607,0.0848577443,195704,False,False,equipment,
1000,120,C_023_v001,range,0.9887839034,0.9885324836,0.9773150682,1.0011730184,17340,0.0886031967,195704,False,False,equipment,
1001,120,C_023_v001,range,1.0143940361,1.0140836239,1.0011730194,1.0286022415,15673,0.0800852308,195704,False,False,equipment,
1002,120,C_023_v001,range,1.0447300543,1.0447684526,1.0286022425,1.0614777793,15557,0.0794924989,195704,False,False,equipment,
1003,120,C_023_v001,range,1.1006382416,1.0821543932,1.0614777803,1.2634240389,15063,0.0769682786,195704,False,False,equipment,
1004,121,C_023_v002,range,0.8858293988,0.9166807234,0.6816846132,0.9338077297,19728,0.1008052978,195704,False,False,equipment,
1005,121,C_023_v002,range,0.9490065328,0.9493507743,0.9338077307,0.9624480595,19722,0.1007746393,195704,False,False,equipment,
1006,121,C_023_v002,range,0.9750718734,0.9752888680,0.9624480605,0.9864520421,24751,0.1264716102,195704,False,False,equipment,
1007,121,C_023_v002,range,1.0045616752,1.0032925010,0.9864520431,1.0248949518,63438,0.3241528022,195704,False,False,equipment,
1008,121,C_023_v002,range,1.0383003631,1.0378667712,1.0248949528,1.0526909818,30934,0.1580652414,195704,False,False,equipment,
1009,121,C_023_v002,range,1.0641661222,1.0641054511,1.0526909828,1.0763753643,21598,0.1103605445,195704,False,False,equipment,
1010,121,C_023_v002,range,1.1220059308,1.0868293047,1.0763753653,1.3120239973,15533,0.0793698647,195704,False,False,equipment,
1011,122,TE_023_v000,range,0.6773148699,0.6855031848,0.5724072456,0.6955351820,24203,0.1236714630,195704,False,False,equipment,
1012,122,TE_023_v000,range,0.7045560813,0.7045375407,0.6955351830,0.7134876837,19396,0.0991088583,195704,False,False,equipment,
1013,122,TE_023_v000,range,0.7425631911,0.7441988587,0.7134876847,0.7676936974,94975,0.4852992274,195704,False,False,equipment,
1014,122,TE_023_v000,range,0.7763387203,0.7761384845,0.7676936984,0.7862349143,20986,0.1072333728,195704,False,False,equipment,
1015,122,TE_023_v000,range,0.7969349288,0.7969212532,0.7862349153,0.8077746024,18698,0.0955422475,195704,False,False,equipment,
1016,122,TE_023_v000,range,0.8448283421,0.8200131953,0.8077746034,1.0088635683,17446,0.0891448310,195704,False,False,equipment,
1017,123,R_001_v000,range,0.6807182501,0.7086038589,0.4077078402,0.7489656796,19599,0.1001461391,195704,False,False,equipment,
1018,123,R_001_v000,range,0.7812029313,0.7821592987,0.7489656806,0.8101648678,19616,0.1002330049,195704,False,False,equipment,
1019,123,R_001_v000,range,0.8342433229,0.8349539638,0.8101648688,0.8556143631,19661,0.1004629440,195704,False,False,equipment,
1020,123,R_001_v000,range,0.8737954786,0.8745028973,0.8556143641,0.8899580230,20075,0.1025783837,195704,False,False,equipment,
1021,123,R_001_v000,range,0.8997328752,0.8999306560,0.8899580240,0.9089952697,21146,0.1080509341,195704,False,False,equipment,
1022,123,R_001_v000,range,0.9229395539,0.9225540459,0.9089952707,0.9384948601,19178,0.0979949311,195704,False,False,equipment,
1023,123,R_001_v000,range,0.9562046165,0.9559022784,0.9384948611,0.9749051322,19164,0.0979233945,195704,False,False,equipment,
1024,123,R_001_v000,range,0.9956191973,0.9946990311,0.9749051332,1.0174103965,19392,0.0990884192,195704,False,False,equipment,
1025,123,R_001_v000,range,1.0402498035,1.0397920609,1.0174103975,1.0643874397,18971,0.0969372113,195704,False,False,equipment,
1026,123,R_001_v000,range,1.0938422594,1.0909691453,1.0643874407,1.1990070343,18902,0.0965846380,195704,False,False,equipment,
1027,124,R_004_v000,range,0.6853694693,0.7155300975,0.3941176236,0.7513627996,19614,0.1002227854,195704,False,False,equipment,
1028,124,R_004_v000,range,0.7837669946,0.7849760652,0.7513628006,0.8112600436,19641,0.1003607489,195704,False,False,equipment,
1029,124,R_004_v000,range,0.8349005159,0.8354758620,0.8112600446,0.8552844514,19618,0.1002432245,195704,False,False,equipment,
1030,124,R_004_v000,range,0.8745961343,0.8750974536,0.8552844524,0.8908589472,21259,0.1086283367,195704,False,False,equipment,
1031,124,R_004_v000,range,0.9000730241,0.9001591504,0.8908589482,0.9093292942,20656,0.1055471528,195704,False,False,equipment,
1032,124,R_004_v000,range,0.9228662900,0.9227502346,0.9093292952,0.9380798330,18993,0.0970496260,195704,False,False,equipment,
1033,124,R_004_v000,range,0.9558903905,0.9556485415,0.9380798340,0.9749365439,19249,0.0983577239,195704,False,False,equipment,
1034,124,R_004_v000,range,0.9948763912,0.9945450425,0.9749365449,1.0158555498,19051,0.0973459919,195704,False,False,equipment,
1035,124,R_004_v000,range,1.0385950211,1.0382732153,1.0158555508,1.0626132478,18819,0.0961605281,195704,False,False,equipment,
1036,124,R_004_v000,range,1.0974619992,1.0891745090,1.0626132488,1.3006142378,18804,0.0960838818,195704,False,False,equipment,
1037,125,R_005_v000,range,0.6957068401,0.7722829580,-0.1095523834,0.7990373363,19665,0.1004833831,195704,False,False,equipment,
1038,125,R_005_v000,range,0.8202652851,0.8207454681,0.7990373373,0.8398817768,19645,0.1003811879,195704,False,False,equipment,
1039,125,R_005_v000,range,0.8558823811,0.8558267355,0.8398817778,0.8704135408,19620,0.1002534440,195704,False,False,equipment,
1040,125,R_005_v000,range,0.8927738627,0.8949677944,0.8704135418,0.9095275988,43811,0.2238635899,195704,False,False,equipment,
1041,125,R_005_v000,range,0.9192503806,0.9191134572,0.9095275998,0.9298676838,18676,0.0954298328,195704,False,False,equipment,
1042,125,R_005_v000,range,0.9420529669,0.9419653714,0.9298676848,0.9547930946,18962,0.0968912235,195704,False,False,equipment,
1043,125,R_005_v000,range,0.9690226869,0.9691760838,0.9547930956,0.9835340967,18660,0.0953480767,195704,False,False,equipment,
1044,125,R_005_v000,range,1.0000046797,1.0000398159,0.9835340977,1.0173703422,18549,0.0947808936,195704,False,False,equipment,
1045,125,R_005_v000,range,1.0948453057,1.0354562402,1.0173703432,1.7857230902,18116,0.0925683686,195704,False,False,equipment,
1046,126,R_006_v000,range,0.7233121263,0.7936439216,0.0294885263,0.8156365146,19618,0.1002432245,195704,False,False,equipment,
1047,126,R_006_v000,range,0.8345798882,0.8352198601,0.8156365156,0.8512794961,19795,0.1011476516,195704,False,False,equipment,
1048,126,R_006_v000,range,0.8652366621,0.8657187223,0.8512794971,0.8776489486,20490,0.1046989331,195704,False,False,equipment,
1049,126,R_006_v000,range,0.8958789668,0.8970233202,0.8776489496,0.9099467387,45007,0.2299748600,195704,False,False,equipment,
1050,126,R_006_v000,range,0.9182435196,0.9181868434,0.9099467397,0.9275394072,19194,0.0980766872,195704,False,False,equipment,
1051,126,R_006_v000,range,0.9383203396,0.9382573962,0.9275394082,0.9496101131,19785,0.1010965540,195704,False,False,equipment,
1052,126,R_006_v000,range,0.9604896882,0.9606021047,0.9496101141,0.9714812626,17609,0.0899777215,195704,False,False,equipment,
1053,126,R_006_v000,range,0.9844389516,0.9842633605,0.9714812636,0.9982230653,17615,0.0900083800,195704,False,False,equipment,
1054,126,R_006_v000,range,1.0746764988,1.0123866796,0.9982230663,1.7345710993,16591,0.0847759882,195704,False,False,equipment,
1055,127,R_007_v000,range,0.6819231664,0.7070080042,0.4076027870,0.7473708977,19584,0.1000694927,195704,False,False,equipment,
1056,127,R_007_v000,range,0.7808367325,0.7821793556,0.7473708987,0.8090239157,20084,0.1026243715,195704,False,False,equipment,
1057,127,R_007_v000,range,0.8337527692,0.8339899778,0.8090239167,0.8564368476,19769,0.1010147979,195704,False,False,equipment,
1058,127,R_007_v000,range,0.8752202246,0.8760573566,0.8564368486,0.8911306848,20296,0.1037076401,195704,False,False,equipment,
1059,127,R_007_v000,range,0.9007925253,0.9010851383,0.8911306858,0.9102973332,19906,0.1017148346,195704,False,False,equipment,
1060,127,R_007_v000,range,0.9252513415,0.9249543548,0.9102973342,0.9417325844,19555,0.0999213097,195704,False,False,equipment,
1061,127,R_007_v000,range,0.9600616979,0.9593226910,0.9417325854,0.9795822491,19706,0.1006928831,195704,False,False,equipment,
1062,127,R_007_v000,range,1.0006586371,1.0005933046,0.9795822501,1.0221574296,19242,0.0983219556,195704,False,False,equipment,
1063,127,R_007_v000,range,1.0460212019,1.0457764864,1.0221574306,1.0696945180,18829,0.0962116257,195704,False,False,equipment,
1064,127,R_007_v000,range,1.1026814540,1.0978723764,1.0696945190,1.2395943403,18733,0.0957210890,195704,False,False,equipment,
1065,128,R_008_v000,range,0.7003493104,0.7228820920,0.4323085845,0.7599264969,19581,0.1000541634,195704,False,False,equipment,
1066,128,R_008_v000,range,0.7893153535,0.7900170386,0.7599264979,0.8169371476,19664,0.1004782733,195704,False,False,equipment,
1067,128,R_008_v000,range,0.8384541878,0.8391091228,0.8169371486,0.8582952609,19697,0.1006468953,195704,False,False,equipment,
1068,128,R_008_v000,range,0.8748888212,0.8749724329,0.8582952619,0.8894642581,19544,0.0998651024,195704,False,False,equipment,
1069,128,R_008_v000,range,0.8989176797,0.8990755081,0.8894642591,0.9074151506,19573,0.1000132854,195704,False,False,equipment,
1070,128,R_008_v000,range,0.9203023555,0.9197496176,0.9074151516,0.9346824874,19853,0.1014440175,195704,False,False,equipment,
1071,128,R_008_v000,range,0.9521461881,0.9520693421,0.9346824884,0.9698208560,19771,0.1010250174,195704,False,False,equipment,
1072,128,R_008_v000,range,0.9903118592,0.9901975393,0.9698208570,1.0107423057,19528,0.0997833463,195704,False,False,equipment,
1073,128,R_008_v000,range,1.0325756722,1.0325499773,1.0107423067,1.0561822643,19249,0.0983577239,195704,False,False,equipment,
1074,128,R_008_v000,range,1.0893929658,1.0810098052,1.0561822653,1.2886137962,19244,0.0983321751,195704,False,False,equipment,
1075,129,R_010_v000,range,0.6972366253,0.7210952044,0.4392213821,0.7592015852,19570,0.0999979561,195704,False,False,equipment,
1076,129,R_010_v000,range,0.7878411806,0.7885793746,0.7592015862,0.8139841547,19722,0.1007746393,195704,False,False,equipment,
1077,129,R_010_v000,range,0.8363067858,0.8368545175,0.8139841557,0.8566574444,19813,0.1012396272,195704,False,False,equipment,
1078,129,R_010_v000,range,0.8744273670,0.8749673665,0.8566574454,0.8895602216,19966,0.1020214201,195704,False,False,equipment,
1079,129,R_010_v000,range,0.9003401550,0.9004685879,0.8895602226,0.9109056582,22440,0.1146629604,195704,False,False,equipment,
1080,129,R_010_v000,range,0.9243693689,0.9238651991,0.9109056592,0.9397557964,18861,0.0963751380,195704,False,False,equipment,
1081,129,R_010_v000,range,0.9570188873,0.9566695094,0.9397557974,0.9756420841,19236,0.0982912971,195704,False,False,equipment,
1082,129,R_010_v000,range,0.9954705760,0.9954468012,0.9756420851,1.0158008327,18720,0.0956546621,195704,False,False,equipment,
1083,129,R_010_v000,range,1.0386936530,1.0385037661,1.0158008337,1.0619511594,18773,0.0959254793,195704,False,False,equipment,
1084,129,R_010_v000,range,1.0948668197,1.0874038935,1.0619511604,1.2394700050,18603,0.0950568205,195704,False,False,equipment,
